,cull_effort,beta_interspecies*1500,beta*1500,median_outbreak_size,Lwr95%CI_outbreak_size,Upr95%CI_outbreak_size,min_outbreak_size,max_outbreak_size,quantile0.025_outbreak_size,quantile0.975_outbreak_size,median_spillover_forest,Lwr95%CI_spillover_forest,Upr95%CI_spillover_forest,min_spillover_forest,max_spillover_forest,quantile0.025_spillover_forest,quantile0.975_spillover_forest,median_spillover_border,Lwr95%CI_spillover_border,Upr95%CI_spillover_border,min_spillover_border,max_spillover_border,quantile0.025_spillover_border,quantile0.975_spillover_border,median_spillover_outside,Lwr95%CI_spillover_outside,Upr95%CI_spillover_outside,min_spillover_outside,max_spillover_outside,quantile0.025_spillover_outside,quantile0.975_spillover_outside,number_no_outbreak,%_no_outbreak,number_extinctions,%_extinctions,median_peak_infection,Lwr95%CI_peak_infection,Upr95%CI_peak_infection,min_peak_infection,max_peak_infection,quantile0.025_peak_infection,quantile0.975_peak_infection,median_time_peak_infection,Lwr95%CI_time_peak_infection,Upr95%CI_time_peak_infection,min_time_peak_infection,max_time_peak_infection,quantile0.025_time_peak_infection,quantile0.975_time_peak_infection,median_time_10%death,Lwr95%CI_time_10%death,Upr95%CI_time_10%death,min_time_10%death,max_time_10%death,quantile0.025_time_10%death,quantile0.975_time_10%death,median_time_20%death,Lwr95%CI_time_20%death,Upr95%CI_time_20%death,min_time_20%death,max_time_20%death,quantile0.025_20%death,quantile0.975_20%death,median_spillover10%_forest,Lwr95%CI_spillover10%_forest,Upr95%CI_spillover10%_forest,min_spillover10%_forest,max_spillover10%_forest,quantile0.025_spillover10%_forest,quantile0.975_spillover10%_forest,median_spillover10%_border,Lwr95%CI_spillover10%_border,Upr95%CI_spillover10%_border,min_spillover10%_border,max_spillover10%_border,quantile0.025_spillover10%_border,quantile0.975_spillover10%_border,median_spillover10%_outside,Lwr95%CI_spillover10%_outside,Upr95%CI_spillover10%_outside,min_spillover10%_outside,max_spillover10%_outside,quantile0.025_spillover10%_outside,quantile0.975_spillover10%_outside,median_spillover20%_forest,Lwr95%CI_spillover20%_forest,Upr95%CI_spillover20%_forest,min_spillover20%_forest,max_spillover20%_forest,quantile0.025_spillover20%_forest,quantile0.975_spillover20%_forest,median_spillover20%_border,Lwr95%CI_spillover20%_border,Upr95%CI_spillover20%_border,min_spillover20%_border,max_spillover20%_border,quantile0.025_spillover20%_border,quantile0.975_spillover20%_border,median_spillover20%_outside,Lwr95%CI_spillover20%_outside,Upr95%CI_spillover20%_outside,min_spillover20%_outside,max_spillover20%_outside,quantile0.025_spillover20%_outside,quantile0.975_spillover20%_outside
22,1,0.033333333,1.6,1450.5,1445.5,1454,0,1511,1,1501,0.2806,0.278711111,0.282266667,0,0.305711111,2.72E-05,0.299340556,0.034188889,0.0339,0.034511111,0,0.041133333,2.72E-05,0.038733333,0.006588889,0.006488889,0.006666667,0,0.008177778,0,0.0078,8,3.2,16,6.4,507,502.5,510,441,579,460.05,552,36,35,36,28,73,31,51.975,30,29,31,24,69,25,45.95,34,34,35,27,73,29,49.95,0.044422222,0.043488889,0.045055556,0.034577778,0.057355556,0.036962778,0.053612778,0.0054,0.005266667,0.005577778,0.003533333,0.007733333,0.004045556,0.007155,0.001044444,0.001022222,0.0011,0.000466667,0.001666667,0.000645,0.001466667,0.082433333,0.081666667,0.083122222,0.067511111,0.095355556,0.072547222,0.091930556,0.009822222,0.009555556,0.009966667,0.006444444,0.013666667,0.007778333,0.012617778,0.001911111,0.001888889,0.001955556,0.001155556,0.002755556,0.001356667,0.002511111
23,1,0.033333333,1.9,1445,1442,1448.5,1,1530,1,1496.875,0.279677778,0.278644444,0.281144444,0,0.308022222,0,0.297745556,0.034044444,0.033666667,0.034333333,0,0.040377778,0,0.038656667,0.006544444,0.006444444,0.006633333,0,0.008866667,0,0.008051667,14,5.6,20,8,523,519,525,463,594,480.625,576.125,33,33,33,27,100,28,47.375,27,26,27,21,94,23,43.25,31,31,32,25,98,27,47.25,0.045288889,0.044377778,0.045844444,0.034066667,0.058466667,0.037491667,0.055461111,0.005466667,0.005333333,0.005577778,0.003711111,0.009622222,0.003952778,0.00745,0.001044444,0.000977778,0.001088889,0.000444444,0.002022222,0.000641667,0.001577778,0.083,0.082155556,0.083533333,0.069822222,0.102044444,0.073797222,0.095519444,0.010044444,0.009855556,0.010222222,0.006511111,0.014844444,0.007327778,0.013033333,0.001922222,0.001888889,0.002,0.001,0.003933333,0.001286111,0.002666667
24,1,0.033333333,2.2,1449,1446,1453,0,1508,1397.45,1494.775,0.280188889,0.279022222,0.281811111,0,0.302511111,0.25495,0.298044444,0.034555556,0.034066667,0.035044444,0,0.042288889,0.02756,0.039537222,0.006711111,0.0066,0.006844444,0,0.008511111,0.005032778,0.008083889,6,2.4,25,10,538,535.5,542,479,600,491.3,584.925,30.5,30,31,24,45,26,38.925,25,24,25,21,39,22,33,29,29,30,24,43,25.075,36.925,0.046433333,0.045744444,0.046922222,0.034666667,0.059377778,0.038726111,0.056165,0.005544444,0.0054,0.005677778,0.003444444,0.009288889,0.003981111,0.007475556,0.001088889,0.001066667,0.001133333,0.000555556,0.001933333,0.000711111,0.001661667,0.083511111,0.082966667,0.084333333,0.066355556,0.1008,0.072276667,0.094992778,0.010033333,0.009855556,0.010333333,0.006533333,0.015533333,0.007825556,0.013491111,0.001966667,0.001911111,0.002022222,0.001266667,0.003044444,0.001401667,0.002709444
25,1,0.233333333,0.7,1446,1438,1451,0,1539,1,1508,1.951288889,1.939233333,1.970188889,0,2.153822222,0,2.110721667,0.2394,0.237222222,0.243677778,0,0.291355556,0,0.272463333,0.044877778,0.043788889,0.045577778,0,0.058488889,0,0.055428333,43,17.2,0,0,374,371,376,313,436,331.15,415.55,59,58,60,5,90,47.225,84,46,45,47,33,75,38,68.85,53,53,54,39,81,44,75.85,0.273777778,0.269577778,0.280311111,0.000155556,0.334133333,0.000155556,0.324831111,0.033133333,0.032511111,0.033444444,0.000155556,0.050088889,0.023138889,0.042894444,0.006377778,0.006222222,0.006688889,0.003422222,0.010266667,0.003888889,0.009597778,0.531844444,0.527022222,0.541955556,0.000155556,0.642911111,0.000155556,0.602606667,0.0644,0.063466667,0.065644444,0.000155556,0.091933333,0.048494444,0.0819,0.012288889,0.011666667,0.0126,0.007311111,0.018666667,0.008578889,0.016418889
26,1,0.233333333,1,1447,1443,1451,1,1529,1,1502.55,1.965911111,1.954166667,1.978044444,0,2.147133333,0,2.102002778,0.239477778,0.237144444,0.242044444,0,0.299755556,0,0.276577778,0.0462,0.045577778,0.046822222,0,0.059577778,0,0.055688889,23,9.2,1,0.4,441,438,445,384,505,402,483.35,48,47,49,37,73,40,64.35,38,37,39,29,62,31,53.7,43,42,44,35,67,36,58.35,0.287855556,0.283033333,0.292055556,0.000155556,0.391222222,0.000155556,0.349066667,0.034222222,0.033288889,0.034688889,0.000155556,0.055533333,0.026498889,0.046351667,0.006688889,0.006377778,0.007,0.0028,0.010733333,0.00399,0.009698889,0.552455556,0.545533333,0.556888889,0.000155556,0.660177778,0.000155556,0.632352778,0.067666667,0.066266667,0.0693,0.000155556,0.097844444,0.049108889,0.085493333,0.012911111,0.012444444,0.013222222,0.007622222,0.019755556,0.008757778,0.017476667
27,1,0.233333333,1.3,1449,1446,1452,0,1528,1,1486.775,1.962255556,1.950666667,1.974622222,0,2.155533333,3.50E-05,2.099953333,0.239477778,0.236911111,0.242355556,0,0.280311111,0,0.272031667,0.046355556,0.045888889,0.047133333,0,0.0602,0,0.055393333,15,6,12,4.8,483,479,485,412,547,432,533.15,40,39,40,32,64,33.85,57.15,32,31,32,25,60,27,49.15,37,37,38,30,64,31,54,0.303177778,0.298822222,0.308155556,0.000155556,0.417666667,0.000155556,0.362732222,0.036866667,0.035777778,0.037488889,0.024422222,0.054133333,0.027354444,0.049777778,0.007,0.006844444,0.007155556,0.003422222,0.011355556,0.004511111,0.010134444,0.565288889,0.557511111,0.571044444,0.000155556,0.661266667,0.000155556,0.646092222,0.069533333,0.067511111,0.070622222,0.049933333,0.093333333,0.053822222,0.087375556,0.013222222,0.012755556,0.013688889,0.007622222,0.020688889,0.00931,0.018822222
28,1,0.233333333,1.6,1445,1440,1450,1,1532,1,1492.775,1.955255556,1.946855556,1.968088889,0,2.136088889,0,2.085451667,0.238544444,0.236755556,0.240722222,0,0.290266667,0,0.273672778,0.046433333,0.045888889,0.047522222,0,0.0672,0,0.056085556,16,6.4,6,2.4,507,502,511,443,566,465.825,547.35,36,36,37,29,67,30,47,29,28,29,24,63,25,39.35,33,32,33,28,67,29,43.35,0.311733333,0.307688889,0.316711111,0.000155556,0.409111111,0.228262222,0.366718333,0.037644444,0.036866667,0.038344444,0.000155556,0.0602,0.026113889,0.051372222,0.007,0.006844444,0.007311111,0.003422222,0.013222222,0.004483889,0.011071667,0.575788889,0.571277778,0.581777778,0.000155556,0.698911111,0.467743889,0.656759444,0.0693,0.067277778,0.071088889,0.000155556,0.098622222,0.049875,0.091,0.012988889,0.0126,0.013533333,0.007311111,0.021622222,0.009306111,0.019005
29,1,0.233333333,1.9,1449.5,1446,1452.5,0,1515,1390.45,1500,1.965055556,1.948644444,1.972755556,0,2.131733333,1.801597778,2.070425,0.241733333,0.238933333,0.244144444,0,0.290266667,0.201689444,0.276974444,0.046822222,0.045888889,0.047288889,0,0.059266667,0.037282778,0.056221667,5,2,26,10.4,524,519,528,468,614,483.1,572,33,33,34,27,75,28.1,44.9,27,26,27,23,67,24,39,31,31,31,27,71,28,43,0.324411111,0.319977778,0.329233333,0.000155556,0.446288889,0.259777778,0.396530556,0.038733333,0.037488889,0.039588889,0.000155556,0.061288889,0.027708333,0.055105556,0.007311111,0.007155556,0.007622222,0.003577778,0.013377778,0.004822222,0.011511111,0.582011111,0.573455556,0.5866,0.000155556,0.6972,0.497680556,0.660702778,0.070544444,0.068133333,0.072644444,0.000155556,0.112777778,0.055572222,0.090572222,0.013688889,0.013066667,0.014155556,0.009022222,0.021777778,0.009644444,0.019102222
30,1,0.233333333,2.2,1448.5,1443,1453,0,1533,1,1500.775,1.959611111,1.945222222,1.969955556,0,2.128466667,0,2.093178889,0.2366,0.233566667,0.239555556,0,0.283266667,0,0.271028333,0.046044444,0.045266667,0.046822222,0,0.058177778,0,0.055463333,14,5.6,28,11.2,537.5,536,540.5,483,602,495.875,579.25,30,29,30,24,55,25.875,41,25,25,25,21,48,22,34,29,29,30,25,52,26,38,0.3234,0.318577778,0.329233333,0.236755556,0.399,0.259058333,0.378233333,0.039044444,0.038111111,0.040133333,0.000155556,0.066266667,0.026887778,0.051547222,0.007466667,0.007233333,0.007777778,0.003577778,0.011977778,0.004472222,0.011219444,0.584811111,0.577577778,0.592122222,0.493266667,0.693155556,0.510047222,0.659361111,0.070777778,0.069688889,0.072566667,0.000155556,0.101422222,0.052418333,0.091190556,0.013688889,0.013222222,0.014311111,0.006844444,0.021933333,0.009002778,0.019152778
31,1,0.466666667,0.7,1442,1438,1447,0,1532,1,1514,3.905377778,3.871933333,3.932133333,0,4.290533333,0,4.209932222,0.474911111,0.468377778,0.480666667,0,0.585822222,0,0.541776667,0.091466667,0.090066667,0.093488889,0,0.129422222,0,0.110856667,37,14.8,0,0,375,372,379,321,441,333.9,422.1,60,59,62,47,86,50,80.8,46,45,47,37,75,38,66,52,50,52,42,80,44,73,0.556111111,0.5502,0.5656,0.000311111,0.742622222,0.000311111,0.680213333,0.067822222,0.066577778,0.070311111,0.000311111,0.098311111,0.042373333,0.091964444,0.013066667,0.012133333,0.013688889,0.007155556,0.023644444,0.007871111,0.018977778,1.073955556,1.060422222,1.090444444,0.000311111,1.3608,0.000311111,1.238214444,0.133155556,0.130666667,0.135333333,0.000311111,0.191955556,0.102542222,0.168746667,0.025511111,0.024888889,0.026133333,0.01586667,0.0392,0.017733333,0.033506667
32,1,0.466666667,1,1448,1440.5,1451.5,0,1545,1,1508.775,3.923266667,3.902733333,3.945511111,0,4.330977778,0,4.214808889,0.4802,0.474755556,0.485333333,0,0.5572,0,0.544856667,0.092711111,0.090844444,0.0938,0,0.121955556,0,0.110374444,24,9.6,1,0.4,439,432.5,441,385,531,406.625,487,47,46,48,36,76,39,61.375,37.5,36.5,38,29,69,31,52,43,42,44,34,74,36,57,0.578666667,0.569955556,0.586444444,0.000311111,0.780888889,0.000311111,0.712934444,0.0714,0.069066667,0.0728,0.000311111,0.113866667,0.048128889,0.10297,0.013066667,0.012444444,0.013377778,0.000311111,0.024266667,0.007777778,0.02002,1.102422222,1.091066667,1.116888889,0.000311111,1.331555556,0.000311111,1.269994444,0.1344,0.132533333,0.136577778,0.000311111,0.196933333,0.101328889,0.169011111,0.025511111,0.024577778,0.026444444,0.000311111,0.038888889,0.017717778,0.035373333
33,1,0.466666667,1.3,1448,1446,1452,1,1514,1,1492.775,3.908022222,3.884066667,3.920311111,0,4.322577778,0,4.152882222,0.476933333,0.472111111,0.483466667,0,0.574622222,0,0.546132222,0.090844444,0.089133333,0.0924,0,0.121955556,0,0.112241111,13,5.2,7,2.8,481,478,484,417,546,439.6,525.1,41,41,42,33,68,34,58.2,33,32,34,26,62,28,50.2,37,36,37,30,66,32,54.2,0.6132,0.608222222,0.620977778,0.000311111,0.794577778,0.495988889,0.728832222,0.074666667,0.073111111,0.077155556,0.042933333,0.118533333,0.05124,0.098311111,0.013688889,0.013066667,0.014,0.005911111,0.026755556,0.008057778,0.020222222,1.139755556,1.124044444,1.151733333,0.000311111,1.313511111,1.002384444,1.29899,0.136888889,0.134088889,0.139377778,0.094888889,0.186666667,0.106897778,0.173848889,0.027066667,0.026133333,0.028,0.01524444,0.044488889,0.018293333,0.036524444
34,1,0.466666667,1.6,1447.5,1443.5,1451.5,1,1541,1.225,1494,3.931511111,3.909888889,3.949244444,0,4.294577778,0.000311111,4.203733333,0.480666667,0.475844444,0.484711111,0,0.586444444,7.00E-05,0.554742222,0.093955556,0.0924,0.095666667,0,0.123511111,7.00E-05,0.113516667,8,3.2,10,4,508,502,510.5,449,589,469,555.975,36,35,36.5,27,76,30,53.95,30,29.5,30,24,69,25,47,34,34,35,27,73,28.025,51,0.623777778,0.611644444,0.639644444,0.000311111,0.905955556,0.501915556,0.756886667,0.074666667,0.073111111,0.077155556,0.000311111,0.1344,0.055688889,0.104222222,0.014622222,0.014311111,0.015244444,0.000311111,0.032977778,0.008415556,0.02114,1.144888889,1.129955556,1.160755556,0.000311111,1.374177778,1.013304444,1.305857778,0.134711111,0.1316,0.1372,0.000311111,0.195377778,0.108033333,0.177551111,0.026133333,0.025511111,0.026755556,0.000311111,0.0476,0.018666667,0.039184444
35,1,0.466666667,1.9,1447,1444.5,1450,0,1525,1386.125,1495,3.919688889,3.902577778,3.9396,0,4.350888889,3.56573,4.19979,0.482533333,0.476,0.486266667,0,0.622222222,0.406077778,0.548107778,0.092088889,0.0896,0.093022222,0,0.121644444,0.071423333,0.112863333,6,2.4,16,6.4,524,520.5,527,453,587,476.225,567.925,33,32.5,34,26,52,28,43.925,27,26,27,23,46,23,38,31,31,31,26,50,27,42,0.639177778,0.63,0.649911111,0.490933333,0.808888889,0.529145556,0.756552222,0.076533333,0.074666667,0.077466667,0.000311111,0.130355556,0.053293333,0.106773333,0.014933333,0.014622222,0.015555556,0.000311111,0.028933333,0.009053333,0.023022222,1.164022222,1.154222222,1.179577778,0.9128,1.419911111,1.00793,1.306993333,0.141866667,0.139066667,0.145288889,0.000311111,0.200044444,0.106804444,0.180475556,0.027066667,0.026133333,0.027688889,0.000311111,0.042622222,0.01932,0.035746667
36,1,0.466666667,2.2,1451.5,1447.5,1454,1,1505,1,1492.775,3.940377778,3.9284,3.971022222,0,4.261288889,0,4.200785556,0.4732,0.465577778,0.477555556,0,0.575866667,0,0.552253333,0.091777778,0.089911111,0.093022222,0,0.115733333,0,0.107885556,9,3.6,22,8.8,539,536,545,491,613,498,590,31,31,32,25,48,27,38,26,26,27,21,41,22,33,29,28,29,25,45,26,36,0.642755556,0.633733333,0.652088889,0.492177778,0.8596,0.528266667,0.795511111,0.0756,0.073422222,0.077155556,0.000311111,0.122577778,0.054771111,0.106991111,0.014311111,0.013688889,0.014622222,0.007777778,0.026133333,0.009022222,0.023022222,1.175066667,1.166355556,1.186266667,0.994933333,1.4784,1.033822222,1.351155556,0.139222222,0.136111111,0.141555556,0.000311111,0.200977778,0.106438889,0.181984444,0.027066667,0.026133333,0.027688889,0.014,0.0392,0.019288889,0.037022222
37,1.5,0.033333333,0.7,1235,1228,1246.5,0,1360,1,1312.55,0.236488889,0.234111111,0.239411111,0,0.268533333,0,0.263421667,0.029122222,0.028733333,0.029577778,0,0.036955556,0,0.03356,0.005688889,0.005622222,0.005788889,0,0.007022222,0,0.006750556,42,16.8,1,0.4,303.5,299.5,309,213,366,262.175,351.3,61,58,62,9,111,49,88.725,48,46,49,36,98,39,76.825,56,55,58,44,107,46,84.825,0.039088889,0.038355556,0.039644444,0.029511111,0.047933333,0.032541111,0.045694444,0.004866667,0.004755556,0.005,0.002866667,0.006844444,0.003389444,0.006277222,0.000933333,0.000911111,0.000977778,0.000488889,0.001488889,0.000555556,0.001392222,0.075366667,0.074822222,0.076366667,0.059422222,0.091044444,0.066083333,0.085651111,0.009355556,0.009177778,0.009555556,0.006,0.014888889,0.006985556,0.011848889,0.001788889,0.001755556,0.001866667,0.001088889,0.0034,0.001248333,0.002414444
38,1.5,0.033333333,1,1283.5,1278.5,1290,0,1367,1,1335.325,0.247677778,0.246055556,0.248977778,0,0.2814,0,0.267279444,0.030188889,0.029711111,0.030388889,0,0.037555556,0,0.035068889,0.005844444,0.005688889,0.005988889,0,0.0078,0,0.007078889,27,10.8,11,4.4,384,378,388,327,462,342.55,435,49,48,50,41,84,41.55,66.25,40,40,41,31,72,33,55.7,45,44,45,36,78,38,61.8,0.040933333,0.040266667,0.041822222,0.029177778,0.054355556,0.033186667,0.048663333,0.005066667,0.004977778,0.005266667,0.003111111,0.007177778,0.003634444,0.006466667,0.000933333,0.000911111,0.000977778,0.000422222,0.001822222,0.000567778,0.001476667,0.077555556,0.076266667,0.078444444,0.064977778,0.094844444,0.067702222,0.088148889,0.009711111,0.009533333,0.010066667,0.006377778,0.013288889,0.00778,0.012067778,0.001822222,0.001733333,0.001866667,0.001133333,0.003111111,0.001333333,0.002508889
39,1.5,0.033333333,1.3,1300.5,1294.5,1308,0,1398,1,1363.875,0.251255556,0.249688889,0.2532,0,0.279266667,0,0.268515556,0.030733333,0.030277778,0.031022222,0,0.038133333,0,0.035473889,0.005866667,0.005755556,0.005988889,0,0.008066667,0,0.007111111,22,8.8,31,12.4,431,427,434,346,500,387.7,477.325,41,40,41,34,100,35,62.975,34,33.5,35,27,90,28,54.975,38.5,38,39,31,95,33,59.975,0.042433333,0.041666667,0.042877778,0.033155556,0.054266667,0.035455,0.050553333,0.005144444,0.005022222,0.005288889,0.003111111,0.007511111,0.003689444,0.006857778,0.000977778,0.000933333,0.001022222,0.000288889,0.001822222,0.000577778,0.001488889,0.079877778,0.079111111,0.080866667,0.0694,0.094066667,0.071391667,0.089492222,0.009666667,0.009466667,0.009844444,0.006666667,0.013444444,0.007652222,0.012718333,0.001844444,0.0018,0.001911111,0.001,0.002955556,0.001288889,0.002540556
40,1.5,0.033333333,1.6,1312,1306,1317.5,1,1380,1,1367,0.2538,0.251644444,0.255355556,0,0.282822222,0,0.271624444,0.030955556,0.030433333,0.031266667,0,0.038577778,0,0.035527222,0.005933333,0.005822222,0.006022222,0,0.008022222,0,0.007266667,17,6.8,44,17.6,459,455,463,396,529,419,509.2,36,35,36,28,64,31,47.6,30,30,31,24,57,25.8,42.4,34,33,34,28,61,30,46.4,0.0434,0.042733333,0.044222222,0.033911111,0.0554,0.037542222,0.051937778,0.005333333,0.005177778,0.005511111,0.003622222,0.008533333,0.00388,0.007195556,0.001,0.000977778,0.001044444,0.000511111,0.001844444,0.00064,0.001497778,0.080977778,0.080066667,0.0818,0.065711111,0.097466667,0.07088,0.090262222,0.009955556,0.009622222,0.010177778,0.006444444,0.014,0.007377778,0.01296,0.001888889,0.001844444,0.001933333,0.001066667,0.003066667,0.001284444,0.002582222
41,1.5,0.033333333,1.9,1323.5,1320,1329.5,0,1388,2.9,1365.875,0.254633333,0.2534,0.256022222,0,0.2826,6.44E-05,0.271571667,0.0312,0.030844444,0.0315,0,0.038333333,5.00E-06,0.035451667,0.006055556,0.005966667,0.006166667,0,0.007577778,0,0.007229444,8,3.2,65,26,479,476,482,425,540,440.025,523.975,34,34,35,27,52,28,43,28,27.5,28,22,47,24,36.975,32,31.5,32,26,51,27.025,40.975,0.044566667,0.043833333,0.045266667,0.035644444,0.056711111,0.037052778,0.053372778,0.005422222,0.005288889,0.005533333,0.003222222,0.008355556,0.003956667,0.007310556,0.001,0.000966667,0.001044444,0.000533333,0.001711111,0.000644444,0.001510556,0.082233333,0.081522222,0.082933333,0.069711111,0.101422222,0.072825,0.094193333,0.009988889,0.009833333,0.0102,0.006755556,0.016044444,0.007624444,0.012866667,0.001911111,0.001844444,0.001977778,0.001088889,0.002866667,0.001333333,0.002599444
42,1.5,0.033333333,2.2,1327.5,1323,1331,1,1390,1264.9,1379.1,0.257644444,0.2569,0.258844444,0,0.280422222,0.235101667,0.276957778,0.0315,0.031166667,0.031966667,0,0.041555556,0.026736667,0.036414444,0.006133333,0.006055556,0.006244444,0,0.007911111,0.004632222,0.007577778,3,1.2,95,38,499,496,502,438,575,455,536,31,31,32,25,57,26.15,39.85,26,26,26,21,54,22,34.85,30,30,31,25,59,26,38.85,0.045911111,0.045266667,0.046777778,0.035977778,0.060222222,0.037924444,0.054243333,0.005555556,0.005422222,0.005733333,0.003666667,0.008088889,0.003958889,0.007463333,0.001022222,0.000977778,0.001066667,0.000488889,0.001711111,0.000625556,0.001574444,0.082244444,0.081066667,0.083155556,0.067244444,0.094977778,0.073531111,0.093224444,0.01,0.009733333,0.010222222,0.006511111,0.014666667,0.007981111,0.013164444,0.001933333,0.001844444,0.002,0.001155556,0.003822222,0.001355556,0.002793333
43,1.5,0.233333333,0.7,1229,1221,1238,0,1351,1,1318.775,1.652,1.638933333,1.668022222,0,1.999977778,0,1.830912222,0.202377778,0.199266667,0.205411111,0,0.252,0,0.23485,0.038733333,0.0378,0.039511111,0,0.051022222,0,0.047996667,39,15.6,1,0.4,300,297,302,219,375,261,350.75,61,58,62,4,109,49,89.65,49,48,50,37,97,40,78.25,56,55,57,43,107,47,85.5,0.271133333,0.268022222,0.276733333,0.000155556,0.341755556,0.000155556,0.322871111,0.0336,0.032666667,0.034688889,0.000155556,0.046511111,0.022882222,0.043291111,0.006377778,0.006066667,0.006533333,0.003111111,0.010888889,0.004238889,0.009411111,0.525622222,0.520644444,0.530755556,0.000155556,0.623,0.000155556,0.5866,0.0644,0.063311111,0.066111111,0.000155556,0.086644444,0.04732,0.079271111,0.012288889,0.011977778,0.012911111,0.007,0.022866667,0.008555556,0.016994444
44,1.5,0.233333333,1,1283,1279,1287,1,1383,1,1349.775,1.741366667,1.733666667,1.755755556,0,1.932466667,0,1.871877778,0.215211111,0.213888889,0.218477778,0,0.266777778,0,0.246275556,0.041533333,0.041066667,0.042,0,0.056933333,0,0.048844444,21,8.4,13,5.2,385,380,389,302,466,343,432.2,48,47,49,5,88,39,67,39,38,40,29,79,31,57.6,44,43,44,34,85,37,64.3,0.285522222,0.280466667,0.290111111,0.000155556,0.361822222,0.000155556,0.346181111,0.034844444,0.033677778,0.036088889,0.000155556,0.0546,0.024558333,0.046756111,0.006688889,0.006377778,0.006844444,0.003577778,0.012288889,0.004153333,0.010048889,0.544288889,0.539622222,0.549888889,0.000155556,0.646022222,0.000155556,0.623672778,0.066422222,0.064866667,0.068133333,0.000155556,0.099088889,0.051399444,0.085423333,0.012755556,0.012444444,0.013066667,0.007933333,0.018822222,0.009022222,0.016846667
45,1.5,0.233333333,1.3,1301.5,1297,1307,1,1370,1,1356.325,1.769055556,1.756844444,1.782511111,0,1.954711111,0,1.87012,0.218166667,0.215288889,0.222133333,0,0.264288889,0,0.251646111,0.041688889,0.0406,0.042155556,0,0.053666667,0,0.051228333,21,8.4,40,16,431,428,434,333,499,381,476,41,40,41,33,108,35,54.3,34,34,35,26,99,28,48,38,37,38,31,105,33,53,0.302555556,0.298822222,0.308,0.000155556,0.368044444,0.236755556,0.353951111,0.0364,0.035622222,0.037022222,0.000155556,0.061288889,0.026444444,0.04795,0.007,0.006688889,0.007311111,0.000155556,0.0112,0.003888889,0.010266667,0.558444444,0.551133333,0.563888889,0.000155556,0.684288889,0.477617778,0.634417778,0.0686,0.067355556,0.07,0.000155556,0.097533333,0.05145,0.087188889,0.013066667,0.012755556,0.013533333,0.000155556,0.018511111,0.008555556,0.017577778
46,1.5,0.233333333,1.6,1314,1310,1320,1,1393,1,1372.55,1.781888889,1.774344444,1.795266667,0,1.976644444,0,1.904723333,0.217388889,0.215055556,0.2198,0,0.261955556,0,0.250113889,0.042,0.041533333,0.042933333,0,0.0602,0,0.051434444,11,4.4,53,21.2,463,460,466,390,520,418,505.1,37,36,38,29,68,30.95,47,31,31,32,24,61,25,41,35,35,36,28,66,29,45,0.305977778,0.301,0.3108,0.000155556,0.382977778,0.247395556,0.366158333,0.037488889,0.037022222,0.038422222,0.023022222,0.053977778,0.025021111,0.048852222,0.007155556,0.007,0.007311111,0.004044444,0.0126,0.004355556,0.010422222,0.566688889,0.562955556,0.572444444,0.000155556,0.675888889,0.487526667,0.641005556,0.067977778,0.066888889,0.07,0.050555556,0.095666667,0.054288889,0.088721111,0.013066667,0.012755556,0.013533333,0.007622222,0.023644444,0.009333333,0.018674444
